Chr,Start,End,GeneID,Homolog_Anolis,Homolog_Python,Homolog_Thamnophis,Module,Gene_MM,Gene_TS
scaffold-mi7,4835112,4840914,maker-scaffold-mi7-augustus-gene-16.19,prkd2,PRKD2,LOC106543054,midnightblue,0.646885607,0.27059929
scaffold-mi7,4898280,4901316,maker-scaffold-mi7-augustus-gene-16.24,LOC100552424,CALM3,LOC106553076,midnightblue,0.637444639,0.431191954
scaffold-mi7,5363522,5368377,maker-scaffold-mi7-augustus-gene-17.32,man1b1,MAN1B1,MAN1B1,bisque4,0.912077927,0.626679878
scaffold-mi7,5233530,5239747,maker-scaffold-mi7-augustus-gene-17.26,sympk,SYMPK,SYMPK,bisque4,0.901054556,0.826098457
scaffold-mi7,5219129,5229520,maker-scaffold-mi7-augustus-gene-17.24,sympk,SYMPK,SYMPK,midnightblue,0.871071378,0.506295804
scaffold-mi7,5210246,5213295,maker-scaffold-mi7-augustus-gene-17.23,sympk,SYMPK,NA,bisque4,0.832017343,0.508228926
scaffold-mi7,5475989,5489637,augustus_masked-scaffold-mi7-processed-gene-18.7,dab2ip,DAB2IP,DAB2IP,bisque4,0.928486576,0.595287328
scaffold-mi7,5887019,5894084,maker-scaffold-mi7-augustus-gene-19.30,tprn,TPRN,TPRN,midnightblue,0.578111749,0.564385828
scaffold-mi7,5864332,5865132,augustus_masked-scaffold-mi7-processed-gene-19.5,NA,RNF208,RNF208,bisque4,0.961933424,0.686700179
scaffold-mi7,5869019,5870104,augustus_masked-scaffold-mi7-processed-gene-19.22,NA,LOC103049279,LOC106556351,bisque4,0.7847704,0.800348287
scaffold-mi7,5754207,5793616,maker-scaffold-mi7-augustus-gene-19.38,LOC100558314,RGS3,RGS3,firebrick4,0.88115991,0.46011294
scaffold-mi7,5754207,5793616,maker-scaffold-mi7-augustus-gene-19.38,LOC100558314,RGS3,RGS3,midnightblue,0.503487108,0.090004205
scaffold-mi7,5835507,5853182,maker-scaffold-mi7-augustus-gene-19.43,LOC103281621,LOC103048825,LOC106543461,bisque4,0.916243233,0.603557901
scaffold-mi7,6269183,6274202,maker-scaffold-mi7-augustus-gene-20.33,asb6,ASB6,ASB6,midnightblue,0.872352424,0.436163035
scaffold-mi7,6023488,6031336,maker-scaffold-mi7-augustus-gene-20.30,kyat3,KYAT1,KYAT3,midnightblue,0.563643755,0.345322872
scaffold-mi7,6543180,6549594,maker-scaffold-mi7-augustus-gene-21.22,prdm14,LOC103065911,PRDM12,bisque4,0.832720761,0.450952134
scaffold-mi7,6406546,6420782,maker-scaffold-mi7-augustus-gene-21.17,NA,GPR107,GPR107,midnightblue,0.714157286,0.301670931
scaffold-mi7,6338168,6340336,maker-scaffold-mi7-augustus-gene-21.14,usp20,USP20,USP20,firebrick4,0.676298709,0.509006259
scaffold-mi7,7187390,7199060,augustus_masked-scaffold-mi7-processed-gene-24.2,LOC100561676,LMX1B,LMX1B,midnightblue,0.895629084,0.570884803
scaffold-mi7,7735825,7736608,maker-scaffold-mi7-augustus-gene-25.18,ppp6c,PPP6C,PPP6C,midnightblue,0.859261912,0.529972874
scaffold-mi7,7615174,7667341,augustus_masked-scaffold-mi7-processed-gene-25.2,mapkap1,MAPKAP1,MAPKAP1,bisque4,0.727848548,0.846803193
scaffold-mi7,8040745,8041990,augustus_masked-scaffold-mi7-processed-gene-26.20,cdc26,CDC26,NA,firebrick4,0.853890977,0.637404203
scaffold-mi7,7920373,7953244,augustus_masked-scaffold-mi7-processed-gene-26.16,pnpla6,PNPLA7,PNPLA6,midnightblue,0.917616013,0.536645804
scaffold-mi7,8275909,8293728,maker-scaffold-mi7-augustus-gene-27.24,tsc1,TSC1,TSC1,bisque4,0.969699009,0.745251477
scaffold-mi7,8127973,8132936,maker-scaffold-mi7-augustus-gene-27.32,surf2,SURF2,NA,firebrick4,0.899803229,0.667061283
scaffold-mi7,8252792,8258138,maker-scaffold-mi7-augustus-gene-27.35,gtf3c5,LOC103058980,GTF3C5,midnightblue,0.875233608,0.614788165
scaffold-mi7,8138656,8143667,maker-scaffold-mi7-augustus-gene-27.33,rpl7a,RPL7A,RPL7A,midnightblue,0.416455661,0.161486338
scaffold-mi7,8076540,8089757,maker-scaffold-mi7-augustus-gene-27.29,adamtsl1,ADAMTS13,LOC106555726,midnightblue,0.843734926,0.426434506
scaffold-mi7,8614165,8627402,augustus_masked-scaffold-mi7-processed-gene-28.5,med27,MED27,NA,midnightblue,0.652525777,0.804278804
scaffold-mi7,8761691,8777749,augustus_masked-scaffold-mi7-processed-gene-29.3,scin,GSN,SCIN,firebrick4,0.91311584,0.609724642
scaffold-mi7,8761691,8777749,augustus_masked-scaffold-mi7-processed-gene-29.3,scin,GSN,SCIN,bisque4,0.673112468,0.483203217
scaffold-mi7,8848880,8850160,augustus_masked-scaffold-mi7-processed-gene-29.11,zbtb12,ZBTB6,ZBTB6,midnightblue,0.820285197,0.847004997
scaffold-mi7,9351116,9367211,maker-scaffold-mi7-augustus-gene-31.14,NA,NA,NA,midnightblue,0.926596164,0.577153252
scaffold-mi7,9398321,9425771,augustus_masked-scaffold-mi7-processed-gene-31.9,LOC100565020,SPTAN1,LOC106539410,midnightblue,0.913051658,0.747408597
scaffold-mi7,9550263,9570234,maker-scaffold-mi7-augustus-gene-31.22,odf2,ODF2,LOC106555668,midnightblue,0.923006035,0.608103215
scaffold-mi7,9484311,9497411,maker-scaffold-mi7-augustus-gene-31.19,LOC100565020,SPTAN1,LOC106539410,midnightblue,0.703773992,0.394795015
scaffold-mi7,9506425,9520322,maker-scaffold-mi7-augustus-gene-31.20,gle1,GLE1,GLE1,midnightblue,0.830879706,0.493094706
scaffold-mi7,9718103,9746559,augustus_masked-scaffold-mi7-processed-gene-32.11,golga2,GOLGA2,LOC106552143,bisque4,0.889043997,0.721795772
scaffold-mi7,9835514,9843216,maker-scaffold-mi7-augustus-gene-33.17,urm1,URM1,URM1,firebrick4,0.814102364,0.429189358
scaffold-mi7,9835514,9843216,maker-scaffold-mi7-augustus-gene-33.17,urm1,URM1,URM1,firebrick4,0.850679409,0.698908618
scaffold-mi7,10343238,10346092,maker-scaffold-mi7-augustus-gene-34.14,megf9,MEGF9,MEGF9,midnightblue,0.791526406,0.707489182
scaffold-mi7,11277549,11282411,maker-scaffold-mi7-augustus-gene-37.36,smcr8,SMCR8,SMCR8,midnightblue,0.764999744,0.385443583
scaffold-mi7,11131277,11139531,augustus_masked-scaffold-mi7-processed-gene-37.4,gid4,GID4,MYO1C,midnightblue,0.940341871,0.709105828
scaffold-mi7,11299114,11302413,augustus_masked-scaffold-mi7-processed-gene-37.13,LOC103282903,PRPSAP2,PRPSAP1,midnightblue,0.756110608,0.475675307
scaffold-mi7,11126949,11131024,maker-scaffold-mi7-augustus-gene-37.43,LOC100563967,ATPAF2,ATPAF2,midnightblue,0.853432197,0.686191683
scaffold-mi7,11682247,11686671,maker-scaffold-mi7-augustus-gene-39.35,grin2a,GRIN2A,GRIN2A,firebrick4,0.826973089,0.541697096
scaffold-mi7,11691016,11701927,maker-scaffold-mi7-augustus-gene-39.36,grin2a,GRIN2A,GRIN2A,firebrick4,0.73604131,0.49651159
scaffold-mi7,11748722,11756751,augustus_masked-scaffold-mi7-processed-gene-39.13,emp2,EMP2,EMP2,firebrick4,0.828413238,0.693139148
scaffold-mi7,11748722,11756751,augustus_masked-scaffold-mi7-processed-gene-39.13,emp2,EMP2,EMP2,midnightblue,0.798800755,0.611828402
scaffold-mi7,12197467,12219044,maker-scaffold-mi7-augustus-gene-40.62,gtf3c1,GTF3C1,GTF3C1,bisque4,0.828240999,0.25549536
scaffold-mi7,12137488,12143338,augustus_masked-scaffold-mi7-processed-gene-40.12,tfap4,TFAP4,TFAP4,firebrick4,0.889128362,0.841909548
scaffold-mi7,12274470,12283614,maker-scaffold-mi7-augustus-gene-40.67,axin1,AXIN1,AXIN1,bisque4,0.806706576,0.376358618
scaffold-mi7,12106082,12108070,augustus_masked-scaffold-mi7-processed-gene-40.33,lrrc4b,VASN,VASN,firebrick4,0.945637223,0.636335185
scaffold-mi7,12222373,12230504,maker-scaffold-mi7-augustus-gene-40.85,rhbdf1,RHBDF1,RHBDF1,bisque4,0.734399809,0.581542153
scaffold-mi7,11982546,11988252,maker-scaffold-mi7-augustus-gene-40.72,bfar,BFAR,BFAR,midnightblue,0.931536081,0.776098361
scaffold-mi7,12032900,12043162,maker-scaffold-mi7-augustus-gene-40.75,LOC100560207,LOC103056014,LOC106551940,midnightblue,0.567442608,0.509662412
scaffold-Z,206227,251246,maker-scaffold-Z-augustus-gene-0.17,LOC103282574,LOC103051625,NBEAL2,midnightblue,0.60486591,0.400981879
scaffold-Z,2366025,2381595,maker-scaffold-Z-augustus-gene-8.6,ctdspl,CTDSPL,LOC106552702,bisque4,0.7711511,0.391675662
scaffold-Z,3462543,3485176,maker-scaffold-Z-augustus-gene-11.13,wdr48,WDR48,WDR48,midnightblue,0.617031218,0.293368852
scaffold-Z,4805495,4825166,maker-scaffold-Z-augustus-gene-16.6,prkag2,LOC103062096,PRKAG2,midnightblue,0.780208363,0.755734785
scaffold-Z,5268235,5269577,maker-scaffold-Z-augustus-gene-17.14,NA,NA,NA,midnightblue,0.745689798,0.565793543
scaffold-Z,5311530,5312696,maker-scaffold-Z-augustus-gene-17.16,NA,LOC103054463,CXCL16,midnightblue,0.920005506,0.49508293
scaffold-Z,6568983,6589694,maker-scaffold-Z-augustus-gene-22.6,cnpy1,CNPY1,CNPY1,bisque4,0.84012331,0.607064443
scaffold-Z,16250371,16259677,maker-scaffold-Z-augustus-gene-54.4,LOC100553667,BAMBI,BAMBI,firebrick4,0.817100723,0.754050777
scaffold-Z,16279701,16325015,maker-scaffold-Z-augustus-gene-54.5,wac,WAC,LOC106547920,midnightblue,0.800987797,0.457808164
scaffold-Z,16417254,16486309,augustus_masked-scaffold-Z-processed-gene-55.1,mpp7,MPP7,MPP7,firebrick4,0.741400031,0.23327233
scaffold-Z,16893379,16920568,maker-scaffold-Z-augustus-gene-56.13,acbd5,ACBD5,ACBD5,bisque4,0.702224287,0.195692658
scaffold-Z,18350713,18471326,augustus_masked-scaffold-Z-processed-gene-61.4,akap9,AKAP9,AKAP9,firebrick4,0.782161582,0.402046194
scaffold-Z,19096174,19113777,maker-scaffold-Z-augustus-gene-63.6,gtpbp10,GTPBP10,GTPBP10,midnightblue,0.772383553,0.71207523
scaffold-Z,26615861,26675315,maker-scaffold-Z-augustus-gene-89.3,dync1i1,LOC103063723,LOC106550316,firebrick4,0.936438424,0.651533413
scaffold-Z,27718821,27732082,maker-scaffold-Z-augustus-gene-92.6,umad1,UMAD1,UMAD1,bisque4,0.791319714,0.44691131
scaffold-Z,27672019,27678725,maker-scaffold-Z-augustus-gene-92.9,rpa3,RPA3,RPA3,firebrick4,0.849054299,0.608286211
scaffold-Z,32017467,32025073,maker-scaffold-Z-augustus-gene-106.15,agr3,AGR3,AGR3,firebrick4,0.91311584,0.609724642
scaffold-Z,34570115,34577622,maker-scaffold-Z-augustus-gene-115.7,nupl2,NUPL2,NUPL2,bisque4,0.832017343,0.508228926
scaffold-Z,35312679,35359444,maker-scaffold-Z-augustus-gene-117.5,osbpl3,OSBPL3,OSBPL3,midnightblue,0.824440566,0.353196138
scaffold-Z,35978784,35990246,maker-scaffold-Z-augustus-gene-120.3,cbx3,CBX3,CBX3,firebrick4,0.82606646,0.506021511
scaffold-Z,36435293,36445048,maker-scaffold-Z-augustus-gene-121.6,rnf122,RNF24,RNF122,midnightblue,0.718607856,0.798380334
scaffold-Z,37524417,37536813,augustus_masked-scaffold-Z-processed-gene-125.1,LOC100566605,LOC103052576,LOC106538170,firebrick4,0.842694896,0.627134812
scaffold-Z,37524417,37536813,augustus_masked-scaffold-Z-processed-gene-125.1,LOC100566605,LOC103052576,LOC106538170,midnightblue,0.900600968,0.431934302
scaffold-Z,41360434,41377045,maker-scaffold-Z-augustus-gene-137.1,ube2e2,LOC107326517,UBE2E2,midnightblue,0.7230357,0.737276332
scaffold-Z,43752561,43775874,maker-scaffold-Z-augustus-gene-145.4,azi2,AZI2,AZI2,midnightblue,0.853058411,0.878636833
scaffold-Z,47420645,47429121,maker-scaffold-Z-augustus-gene-158.6,aste1,ASTE1,ASTE1,midnightblue,0.801984079,0.62822871
scaffold-Z,48014994,48063286,maker-scaffold-Z-augustus-gene-160.10,nphp3,NPHP3,NPHP3,firebrick4,0.68193996,0.103760991
scaffold-Z,48545187,48558938,maker-scaffold-Z-augustus-gene-161.17,lztfl1,LZTFL1,LZTFL1,midnightblue,0.599897621,0.123943909
scaffold-Z,48737530,48814504,maker-scaffold-Z-augustus-gene-162.14,lars2,LARS2,LARS2,bisque4,0.797715012,0.48595578
scaffold-Z,51323421,51324917,maker-scaffold-Z-augustus-gene-171.1,psme2,PSME2,PSME2,bisque4,0.849416032,0.580378898
scaffold-Z,51762736,51779547,maker-scaffold-Z-augustus-gene-172.7,LOC107982284,LIPE,LIPE,midnightblue,0.631230643,0.492807933
scaffold-Z,52312008,52357991,maker-scaffold-Z-augustus-gene-174.7,lrrfip2,LRRFIP2,LRRFIP2,midnightblue,0.772652458,0.796431803
scaffold-Z,54040290,54066589,maker-scaffold-Z-augustus-gene-180.3,bmper,BMPER,BMPER,midnightblue,0.82371727,0.573700067
scaffold-Z,54288654,54348493,maker-scaffold-Z-augustus-gene-181.5,dpy19l1,DPY19L1,LOC106537518,midnightblue,0.890423014,0.658509969
scaffold-Z,55707628,55719602,maker-scaffold-Z-augustus-gene-185.7,vps41,VPS41,VPS41,bisque4,0.84012331,0.607064443
scaffold-Z,58560928,58564744,maker-scaffold-Z-augustus-gene-195.8,c6h7orf25,LOC103056220,LOC106542943,midnightblue,0.823669542,0.479021805
scaffold-Z,59235604,59269322,maker-scaffold-Z-augustus-gene-197.7,lancl2,LANCL2,LANCL2,midnightblue,0.784156445,0.713043025
scaffold-Z,62306267,62345208,maker-scaffold-Z-augustus-gene-208.12,ezh2,EZH2,EZH2,firebrick4,0.842694896,0.627134812
scaffold-Z,66892600,66900384,maker-scaffold-Z-augustus-gene-223.3,pdcd6,PDCD6,PDCD6,bisque4,0.863478312,0.598754611
scaffold-Z,67182121,67198930,maker-scaffold-Z-augustus-gene-224.5,tex10,TEX10,TEX10,firebrick4,0.812625789,0.613680801
scaffold-Z,67182121,67198930,maker-scaffold-Z-augustus-gene-224.5,tex10,TEX10,TEX10,midnightblue,0.690935956,0.289431318
scaffold-Z,71841257,71848577,maker-scaffold-Z-augustus-gene-239.6,epha5,LOC103063120,EPHA5,midnightblue,0.830650101,0.445978886
scaffold-Z,73383687,73390983,maker-scaffold-Z-augustus-gene-244.30,rabl6,RABL6,RABL6,bisque4,0.68004756,0.429585641
scaffold-Z,73576312,73587782,maker-scaffold-Z-augustus-gene-245.16,aarsd1,LOC103053593,LOC106540286,midnightblue,0.82576734,0.833141328
scaffold-Z,76202279,76205736,maker-scaffold-Z-augustus-gene-254.5,hsd17b6,LOC103063622,HSD17B6,firebrick4,0.805109014,0.750760869
scaffold-Z,76202279,76205736,maker-scaffold-Z-augustus-gene-254.5,hsd17b6,LOC103063622,HSD17B6,bisque4,0.844583872,0.826543309
scaffold-Z,76876875,76888521,maker-scaffold-Z-augustus-gene-256.8,btc,LOC103059264,BTC,midnightblue,0.663138774,0.763756493
scaffold-Z,77087911,77143751,maker-scaffold-Z-augustus-gene-257.9,g3bp2,G3BP1,G3BP2,bisque4,0.93925776,0.641201723
scaffold-Z,78963883,79006613,maker-scaffold-Z-augustus-gene-263.8,map3k14,MAP3K14,MAP3K14,bisque4,0.84012331,0.607064443
scaffold-Z,80118204,80152838,maker-scaffold-Z-augustus-gene-267.7,znf385c,ZNF385C,ZNF385C,midnightblue,0.821727783,0.620362466
scaffold-Z,82917764,82934243,maker-scaffold-Z-augustus-gene-276.6,nr1d1,NR1D1,NR1D1,bisque4,0.919674091,0.687553724
scaffold-Z,83122552,83153035,maker-scaffold-Z-augustus-gene-277.3,rapgefl1,RAPGEFL1,RAPGEFL1,midnightblue,0.860127435,0.576116454
scaffold-Z,83822584,83832714,maker-scaffold-Z-augustus-gene-279.6,ccr7,CCR7,CCR7,firebrick4,0.842865044,0.607648691
scaffold-Z,84177832,84187344,maker-scaffold-Z-augustus-gene-280.15,LOC100552862,LOC103059193,LOC106537607,bisque4,0.798096238,0.740807442
scaffold-Z,83955537,83982214,maker-scaffold-Z-augustus-gene-280.11,LOC100552076,LOC103062735,LOC106555116,midnightblue,0.839858663,0.681641944
scaffold-Z,83955537,83982214,maker-scaffold-Z-augustus-gene-280.11,LOC100552076,LOC103062735,LOC106555116,midnightblue,0.744133715,0.544087469
scaffold-Z,85444069,85471755,maker-scaffold-Z-augustus-gene-284.11,ftsj3,FTSJ3,FTSJ3,firebrick4,0.692673016,0.600353177
scaffold-Z,88734581,88754924,maker-scaffold-Z-augustus-gene-295.10,snx11,SNX11,SNX11,bisque4,0.7711511,0.391675662
scaffold-Z,88702830,88708473,maker-scaffold-Z-augustus-gene-295.12,cbx1,CBX1,CBX1,midnightblue,0.768648059,0.793437005
scaffold-Z,88165211,88210290,maker-scaffold-Z-augustus-gene-294.10,NA,NA,NA,bisque4,0.76829674,0.471390799
scaffold-Z,90076334,90091363,maker-scaffold-Z-augustus-gene-300.7,phb,PHB,PHB,firebrick4,0.698592691,0.386107048
scaffold-Z,89730244,89750919,maker-scaffold-Z-augustus-gene-299.12,ube2z,UBE2Z,UBE2Z,midnightblue,0.595927731,0.227765418
scaffold-Z,91005924,91028685,maker-scaffold-Z-augustus-gene-303.2,dlx4,DLX4,DLX4,midnightblue,0.902707118,0.5496545
scaffold-Z,90293614,90317752,augustus_masked-scaffold-Z-processed-gene-301.1,ngfr,NGFR,NGFR,firebrick4,0.91311584,0.609724642
scaffold-Z,93342025,93347811,augustus_masked-scaffold-Z-processed-gene-311.6,ntf4,LOC103062462,LOC106547919,midnightblue,0.934363086,0.801802385
scaffold-Z,93051907,93062291,maker-scaffold-Z-augustus-gene-310.12,LOC100566883,LOC103061578,LOC106547851,bisque4,0.84012331,0.607064443
scaffold-Z,94104689,94123620,augustus_masked-scaffold-Z-processed-gene-313.6,shank1,SHANK1,SHANK1,bisque4,0.528069729,0.78651467
scaffold-Z,94627639,94638283,maker-scaffold-Z-augustus-gene-315.4,aspdh,ASPDH,ASPDH,midnightblue,0.798800755,0.611828402
scaffold-Z,94928968,94954465,augustus_masked-scaffold-Z-processed-gene-316.5,LOC100562367,LOC103067724,LOC106539747,midnightblue,0.854307604,0.673777981
scaffold-Z,98088072,98101777,maker-scaffold-Z-augustus-gene-327.9,LOC100563942,LOC103059228,LOC106550455,firebrick4,0.91311584,0.609724642
scaffold-Z,98578851,98614257,maker-scaffold-Z-augustus-gene-328.14,ndrg2,NDRG2,LOC106555933,midnightblue,0.865633393,0.82200222
scaffold-Z,98620690,98622143,maker-scaffold-Z-augustus-gene-328.15,NA,NA,NA,firebrick4,0.91012256,0.622719812
scaffold-Z,100829089,100847549,maker-scaffold-Z-augustus-gene-336.12,eif3c,LOC103050361,LOC106557081,midnightblue,0.779788032,0.505324987
scaffold-Z,100748463,100760180,maker-scaffold-Z-augustus-gene-335.19,LOC100555489,LOC103049866,LOC106557084,bisque4,0.813894484,0.433720939
scaffold-Z,100586575,100588709,maker-scaffold-Z-augustus-gene-335.16,LOC100567735,LOC103051251,LOC106540355,midnightblue,0.788887537,0.605568988
scaffold-Z,101563911,101609372,augustus_masked-scaffold-Z-processed-gene-338.7,slc6a16,LOC103058169,SLC6A16,bisque4,0.752960498,0.388583408
scaffold-Z,101721825,101726929,maker-scaffold-Z-augustus-gene-339.13,LOC100559807,LOC103056809,LOC106538715,firebrick4,0.591970995,0.387632937
scaffold-Z,104026367,104031512,maker-scaffold-Z-augustus-gene-346.16,tsen34,TSEN34,TSEN34,midnightblue,0.775985135,0.580707766
scaffold-Z,103828860,103834357,maker-scaffold-Z-augustus-gene-346.15,kdelr1,KDELR1,KDELR3,firebrick4,0.900884975,0.736624322
scaffold-Z,104076011,104090739,maker-scaffold-Z-augustus-gene-347.9,mboat7,LOC103066652,LOC106554104,bisque4,0.858991335,0.641908724
scaffold-Z,104335372,104352125,maker-scaffold-Z-augustus-gene-347.16,ube2s,UBE2S,LOC106551931,firebrick4,0.860585992,0.423978247
scaffold-Z,104763789,104780818,maker-scaffold-Z-augustus-gene-349.16,LOC100553861,LOC103055981,SULT2B1,midnightblue,0.792161442,0.739183129
scaffold-Z,104395020,104397714,maker-scaffold-Z-augustus-gene-348.16,rpl28,RPL28,RPL28,firebrick4,0.647103204,0.255538576
scaffold-Z,105473362,105496904,maker-scaffold-Z-augustus-gene-351.26,mapk3,LOC103059169,LOC106554657,midnightblue,0.86015804,0.677351535
scaffold-Z,105680423,105688956,augustus_masked-scaffold-Z-processed-gene-352.2,maz,MAZ,MAZ,midnightblue,0.741875855,0.271335245
scaffold-Z,105788994,105798653,augustus_masked-scaffold-Z-processed-gene-352.11,tmem219,TMEM219,LOC106546561,firebrick4,0.886003088,0.580090569
scaffold-Z,105926197,105946383,augustus_masked-scaffold-Z-processed-gene-353.1,LOC100567223,LOC103064677,LOC106550521,midnightblue,0.689717158,0.664134551
scaffold-Z,106267800,106272950,maker-scaffold-Z-augustus-gene-354.11,hcfc1r1,HCFC1R1,HCFC1R1,midnightblue,0.763892706,0.390385475
scaffold-Z,106478449,106492724,maker-scaffold-Z-augustus-gene-355.18,mylpf,MYLPF,MYLPF,firebrick4,0.842694896,0.627134812
scaffold-Z,106607460,106621058,maker-scaffold-Z-augustus-gene-355.21,prr14,PRR14,PRR14,firebrick4,0.876257547,0.703045817
scaffold-Z,106658715,106687087,augustus_masked-scaffold-Z-processed-gene-355.6,prr12,SRCAP,LOC106545004,firebrick4,0.818619689,0.358904146
scaffold-Z,107642093,107648293,maker-scaffold-Z-augustus-gene-358.9,fbxl19,FBXL19,LOC106553841,bisque4,0.90256324,0.513292923
scaffold-Z,107154777,107175763,maker-scaffold-Z-augustus-gene-357.13,kat8,KAT8,KAT8,midnightblue,0.921570455,0.656502946
scaffold-Z,108776721,108797324,maker-scaffold-Z-augustus-gene-362.12,slc12a6,SLC12A6,SLC12A6,midnightblue,0.827300101,0.67974721
scaffold-Z,113348062,113377492,augustus_masked-scaffold-Z-processed-gene-377.3,LOC100566783,ACAN,LOC106556566,midnightblue,0.74640267,0.293974397
scaffold-Z,113982160,113983240,augustus_masked-scaffold-Z-processed-gene-378.13,banf1,BANF1,BANF1,bisque4,0.880398875,0.820487982
scaffold-Z,113943334,113943937,maker-scaffold-Z-augustus-gene-378.44,NA,COPA,NA,midnightblue,0.667157987,0.531320012
scaffold-Z,113953583,113956993,maker-scaffold-Z-augustus-gene-378.54,NA,NA,LOC106545127,midnightblue,0.578925741,0.401922315
scaffold-ma4,166523,184813,maker-scaffold-ma4-augustus-gene-0.13,cog3,COG3,COG3,firebrick4,0.748474074,0.464431795
scaffold-ma4,746386,759410,maker-scaffold-ma4-augustus-gene-2.4,maea,MAEA,MAEA,midnightblue,0.855238537,0.554758677
scaffold-ma4,1783651,1790917,maker-scaffold-ma4-augustus-gene-6.5,sugt1,SUGT1,NA,bisque4,0.704341426,0.565707309
scaffold-ma4,4849326,4875327,augustus_masked-scaffold-ma4-processed-gene-16.2,tdrd3,TDRD3,TDRD3,midnightblue,0.829513322,0.66700474
scaffold-ma4,5527144,5532204,augustus_masked-scaffold-ma4-processed-gene-18.2,col11a2,LOC103050189,COL11A2,midnightblue,0.731163618,0.4231121
scaffold-ma4,7509439,7551801,augustus_masked-scaffold-ma4-processed-gene-25.1,pcdh9,PCDH9,PCDH9,bisque4,0.824984283,0.355849589
scaffold-ma4,8604486,8613776,maker-scaffold-ma4-augustus-gene-28.3,klhl1,LOC103064684,KLHL5,midnightblue,0.554633579,0.497625117
scaffold-ma4,10766260,10770671,augustus_masked-scaffold-ma4-processed-gene-35.2,efemp2,EFEMP2,EFEMP1,midnightblue,0.729621878,0.400198429
scaffold-ma4,15777805,15779073,maker-scaffold-ma4-augustus-gene-52.5,LOC103282468,INPP5K,INPP5K,bisque4,0.846237792,0.40374148
scaffold-ma4,15781671,15785667,maker-scaffold-ma4-augustus-gene-52.6,LOC103282689,INPP5K,INPP5K,bisque4,0.84012331,0.607064443
scaffold-ma4,21536785,21557305,maker-scaffold-ma4-augustus-gene-71.8,LOC103278306,MROH1,MROH1,bisque4,0.84012331,0.607064443
scaffold-ma4,21783691,21832120,maker-scaffold-ma4-augustus-gene-72.7,pcca,LOC103048540,PCCA,firebrick4,0.842694896,0.627134812
scaffold-ma4,22405342,22483976,augustus_masked-scaffold-ma4-processed-gene-75.0,dock9,DOCK9,DOCK9,midnightblue,0.798800755,0.611828402
scaffold-ma4,23375259,23387611,maker-scaffold-ma4-augustus-gene-78.2,LOC103282619,MYO1C,MYO1C,midnightblue,0.929437169,0.686032717
