Chr,Start,End,GeneID,Homolog_Anolis,Homolog_Python,Homolog_Thamnophis,Module,Gene_MM,Gene_TS
scaffold-mi7,11929261,11932875,maker-scaffold-mi7-augustus-gene-39.34,LOC100559502,LOC103062593,ABCC1,magenta,0.613821809,0.553384083
scaffold-mi7,11838695,11841001,maker-scaffold-mi7-augustus-gene-39.28,clec16a,CLEC16A,CLEC16A,magenta,0.575192378,0.096027194
scaffold-mi7,11764344,11773883,maker-scaffold-mi7-augustus-gene-39.38,tekt5,TEKT5,TEKT5,magenta,0.810827263,0.688365432
scaffold-mi7,12009072,12013365,maker-scaffold-mi7-augustus-gene-40.48,NA,NA,NA,magenta,0.855862576,0.599810566
scaffold-mi7,12290368,12303698,maker-scaffold-mi7-augustus-gene-40.68,ehmt1,LOC103064001,LOC106551590,magenta,0.535188199,0.551701826
scaffold-mi7,12274470,12283614,maker-scaffold-mi7-augustus-gene-40.67,axin1,AXIN1,AXIN1,magenta,0.784752048,0.515505269
scaffold-mi7,12114031,12118846,maker-scaffold-mi7-augustus-gene-40.56,LOC100555827,LOC103056737,LOC106551997,magenta,0.354492202,0.047344339
scaffold-mi7,12219025,12219592,maker-scaffold-mi7-augustus-gene-40.83,polr3k,NA,POLR3K,magenta,0.879621812,0.530971273
scaffold-mi7,12121190,12125848,maker-scaffold-mi7-augustus-gene-40.81,glis2,GLIS2,GLIS2,magenta,0.865383829,0.449348319
scaffold-mi7,12079381,12082154,maker-scaffold-mi7-augustus-gene-40.79,hmox1,HMOX2,HMOX2,magenta,0.623385725,0.542281789
scaffold-mi7,12240515,12254813,augustus_masked-scaffold-mi7-processed-gene-40.39,nprl3,NPRL3,NPRL3,magenta,0.747454126,0.352907551
scaffold-mi7,12032900,12043162,maker-scaffold-mi7-augustus-gene-40.75,LOC100560207,LOC103056014,LOC106551940,magenta,0.465135674,0.191937729
scaffold-mi7,12055626,12064334,augustus_masked-scaffold-mi7-processed-gene-40.28,mgrn1,MGRN1,MGRN1,magenta,0.634691822,0.291377814
scaffold-Z,392257,400362,maker-scaffold-Z-augustus-gene-1.4,LOC100566062,LOC103050100,LOC106545778,magenta,0.618131694,0.618972743
scaffold-Z,544247,578985,maker-scaffold-Z-augustus-gene-1.5,als2cl,ALS2CL,ALS2CL,magenta4,0.815893792,0.460193272
scaffold-Z,609911,613753,augustus_masked-scaffold-Z-processed-gene-2.0,htr2b,HTR2B,HTR2A,magenta,0.813814839,0.786827561
scaffold-Z,1084326,1085585,augustus_masked-scaffold-Z-processed-gene-3.4,gjc2,LOC103055879,GJC2,green2,0.9045448,0.565095496
scaffold-Z,1316375,1340892,maker-scaffold-Z-augustus-gene-4.9,obscn,LOC103051459,OBSCN,lavenderblush3,0.888475481,0.462394569
scaffold-Z,2476541,2509402,augustus_masked-scaffold-Z-processed-gene-8.2,gars,GARS,LOC106551200,magenta,0.882781282,0.612270326
scaffold-Z,2596528,2611547,maker-scaffold-Z-augustus-gene-8.7,NA,NA,CRHR2,magenta,0.797884086,0.441021162
scaffold-Z,3959260,3991879,maker-scaffold-Z-augustus-gene-13.5,scn5a,LOC103061830,LOC106539743,salmon1,0.79208194,0.348927297
scaffold-Z,4558246,4606019,maker-scaffold-Z-augustus-gene-15.7,xylb,XYLB,XYLB,magenta,0.90181618,0.777707511
scaffold-Z,5311530,5312696,maker-scaffold-Z-augustus-gene-17.16,NA,LOC103054463,CXCL16,magenta,0.804961693,0.784166163
scaffold-Z,6169236,6221821,augustus_masked-scaffold-Z-processed-gene-20.1,dpp6,DPP6,DPP6,magenta4,0.746106646,0.622279568
scaffold-Z,16250371,16259677,maker-scaffold-Z-augustus-gene-54.4,LOC100553667,BAMBI,BAMBI,salmon1,0.838636442,0.395364106
scaffold-Z,16752178,16770929,augustus_masked-scaffold-Z-processed-gene-55.7,rab18,RAB18,RAB18,magenta,0.891189291,0.675545421
scaffold-Z,18350713,18471326,augustus_masked-scaffold-Z-processed-gene-61.4,akap9,AKAP9,AKAP9,green2,0.815059643,0.435179459
scaffold-Z,25351665,25380455,maker-scaffold-Z-augustus-gene-84.5,hepacam2,HEPACAM2,HEPACAM2,magenta,0.736711844,0.76460502
scaffold-Z,26515560,26517035,maker-scaffold-Z-augustus-gene-88.8,vps72,VPS72,VPS72,magenta,0.490079839,0.204052145
scaffold-Z,26554211,26573505,maker-scaffold-Z-augustus-gene-88.9,dync1i1,LOC103054377,LOC106541454,magenta,0.830715918,0.508964052
scaffold-Z,26615861,26675315,maker-scaffold-Z-augustus-gene-89.3,dync1i1,LOC103063723,LOC106550316,magenta,0.672651716,0.587244177
scaffold-Z,31990959,31999776,augustus_masked-scaffold-Z-processed-gene-106.6,agr2,AGR2,AGR2,green2,0.800336024,0.480162193
scaffold-Z,33439646,33440784,maker-scaffold-Z-augustus-gene-111.4,ints4,INTS4,LOC106555584,magenta4,0.651233067,0.432094197
scaffold-Z,40041629,40067871,maker-scaffold-Z-augustus-gene-133.2,kcnh8,KCNH8,KCNH8,green2,0.927610505,0.489391793
scaffold-Z,41360434,41377045,maker-scaffold-Z-augustus-gene-137.1,ube2e2,LOC107326517,UBE2E2,magenta,0.566078498,0.197591412
scaffold-Z,48228093,48250331,augustus_masked-scaffold-Z-processed-gene-160.3,tmem108,TMEM108,TMEM108,magenta4,0.752087547,0.448462579
scaffold-Z,57652436,57674143,augustus_masked-scaffold-Z-processed-gene-192.7,rasal1,RASAL1,LOC106542536,magenta,0.399581138,0.660491973
scaffold-Z,57678681,57700526,augustus_masked-scaffold-Z-processed-gene-192.11,dtx1,DTX4,LOC106538878,magenta,0.776627227,0.554007724
scaffold-Z,57633618,57641350,maker-scaffold-Z-augustus-gene-192.21,cfap73,CFAP73,CFAP73,magenta,0.762887283,0.274812101
scaffold-Z,57633618,57641350,maker-scaffold-Z-augustus-gene-192.21,cfap73,CFAP73,CFAP73,magenta,0.915383121,0.627813752
scaffold-Z,57633618,57641350,maker-scaffold-Z-augustus-gene-192.21,cfap73,CFAP73,CFAP73,magenta,0.83662327,0.59566548
scaffold-Z,57593394,57606500,augustus_masked-scaffold-Z-processed-gene-192.4,tpcn1,LOC103063768,TPCN1,magenta,0.889429794,0.448591151
scaffold-Z,60252618,60255480,maker-scaffold-Z-augustus-gene-200.6,NA,SSSCA1,SSSCA1,magenta,0.789728794,0.352274477
scaffold-Z,65721220,65732359,maker-scaffold-Z-augustus-gene-219.4,itih2,KIN,ITIH2,magenta,0.662498351,0.151024802
scaffold-Z,68685494,68689817,maker-scaffold-Z-augustus-gene-229.6,LOC103279179,ZPBP,LOC106538353,magenta4,0.889286723,0.460968896
scaffold-Z,71994216,71994284,trnascan-scaffold-Z-noncoding-Pseudo_AAC-gene-240.0,NA,NA,NA,salmon1,0.853512429,0.526516609
scaffold-Z,72714375,72739674,maker-scaffold-Z-augustus-gene-242.5,slc20a2,SLC20A2,SLC20A2,salmon1,0.816447252,0.534175233
scaffold-Z,73129532,73137132,maker-scaffold-Z-augustus-gene-243.10,vps25,VPS25,VPS25,thistle4,0.831652531,0.631030596
scaffold-Z,73378517,73383180,maker-scaffold-Z-augustus-gene-244.29,ccdc183,CCDC151,CCDC183,magenta,0.586381569,0.215308554
scaffold-Z,73250753,73251327,maker-scaffold-Z-augustus-gene-244.36,LOC103279213,NA,NA,magenta,0.751737976,0.688840157
scaffold-Z,73250753,73251327,maker-scaffold-Z-augustus-gene-244.36,LOC103279213,NA,NA,magenta,0.440302861,0.206464377
scaffold-Z,73645324,73666731,maker-scaffold-Z-augustus-gene-245.14,ifi35,IFI35,IFI35,magenta4,0.880743376,0.686521461
scaffold-Z,73496238,73504859,maker-scaffold-Z-augustus-gene-245.10,LOC103279214,LOC103052671,AOC3,magenta,0.828368293,0.566311541
scaffold-Z,74464601,74493290,maker-scaffold-Z-augustus-gene-248.4,march10,LOC103060798,MARCH10,magenta,0.537488226,0.44313551
scaffold-Z,76177000,76197977,maker-scaffold-Z-augustus-gene-254.4,LOC100554667,LOC103054127,LOC106540565,magenta,0.741385805,0.622002863
scaffold-Z,78267962,78303456,maker-scaffold-Z-augustus-gene-261.7,LOC100560069,EFTUD2,EFTUD2,magenta,0.479587845,0.164071802
scaffold-Z,81340047,81345642,maker-scaffold-Z-augustus-gene-271.5,rpl19,RPL19,RPL19,magenta,0.598451266,0.407237374
scaffold-Z,88734581,88754924,maker-scaffold-Z-augustus-gene-295.10,snx11,SNX11,SNX11,green2,0.852908174,0.679028247
scaffold-Z,90691107,90724315,maker-scaffold-Z-augustus-gene-302.5,fam117a,FAM117A,FAM117A,magenta,0.654506484,0.227279544
scaffold-Z,93756680,93786136,maker-scaffold-Z-augustus-gene-312.9,pold1,POLD1,POLD1,magenta4,0.905626963,0.411716909
scaffold-Z,98052558,98066777,maker-scaffold-Z-augustus-gene-326.3,LOC100563744,LOC103051379,LOC106550454,magenta,0.856951289,0.541992475
scaffold-Z,98620690,98622143,maker-scaffold-Z-augustus-gene-328.15,NA,NA,NA,lavenderblush3,0.856734783,0.528777635
scaffold-Z,100850796,100863275,maker-scaffold-Z-augustus-gene-336.13,prodh2,PRODH2,LOC106555418,magenta,0.827028675,0.401021981
scaffold-Z,100683108,100693069,augustus_masked-scaffold-Z-processed-gene-335.11,LOC100566571,LOC103049384,LOC106556681,magenta,0.877987439,0.843051375
scaffold-Z,100683108,100693069,augustus_masked-scaffold-Z-processed-gene-335.11,LOC100566571,LOC103049384,LOC106556681,navajowhite,0.900560839,0.926997036
scaffold-Z,101721825,101726929,maker-scaffold-Z-augustus-gene-339.13,LOC100559807,LOC103056809,LOC106538715,salmon1,0.872375967,0.660013962
scaffold-Z,102507380,102528456,maker-scaffold-Z-augustus-gene-341.13,hspbp1,HSPBP1,HSPBP1,magenta,0.770543635,0.524412384
scaffold-Z,103238334,103240322,maker-scaffold-Z-augustus-gene-344.10,kcnj14,LOC103059859,KCNJ2,magenta,0.894559214,0.477244327
scaffold-Z,103482560,103511197,maker-scaffold-Z-augustus-gene-345.6,cacng7,CACNG7,CACNG7,magenta,0.766988894,0.256244148
scaffold-Z,103792150,103811844,maker-scaffold-Z-augustus-gene-346.14,tmem143,TMEM143,TMEM143,navajowhite,0.708521785,0.763892726
scaffold-Z,104383384,104383761,augustus_masked-scaffold-Z-processed-gene-348.1,LOC103279920,TMEM100,TMEM100,magenta,0.894597806,0.747541587
scaffold-Z,105442467,105447596,maker-scaffold-Z-augustus-gene-351.25,bola2b,LOC103058682,LOC106546552,magenta,0.559190484,0.461533341
scaffold-Z,105680423,105688956,augustus_masked-scaffold-Z-processed-gene-352.2,maz,MAZ,MAZ,magenta,0.3044412,0.471142098
scaffold-Z,105566944,105571330,maker-scaffold-Z-augustus-gene-352.19,ppp4c,PPP4C,PPP2CB,magenta,0.663953256,0.583335071
scaffold-Z,105206563,105207687,augustus_masked-scaffold-Z-processed-gene-350.11,LOC100568261,LOC107326238,LOC106539208,navajowhite,0.855241925,0.632271298
scaffold-Z,106709037,106718526,maker-scaffold-Z-augustus-gene-355.29,phkg2,PHKG2,PHKG2,salmon1,0.78407689,0.354468795
scaffold-Z,106730300,106748881,maker-scaffold-Z-augustus-gene-355.30,rnf40,RNF40,RNF40,magenta,0.922332709,0.553663108
scaffold-Z,106730300,106748881,maker-scaffold-Z-augustus-gene-355.30,rnf40,RNF40,RNF40,navajowhite,0.773714411,0.312485275
scaffold-Z,106597043,106602304,maker-scaffold-Z-augustus-gene-355.36,znf629,LOC103063351,LOC106549616,navajowhite,0.633342415,0.094504622
scaffold-Z,106590777,106591481,augustus_masked-scaffold-Z-processed-gene-355.15,borcs6,BORCS6,NA,magenta,0.912189342,0.479419193
scaffold-Z,107642093,107648293,maker-scaffold-Z-augustus-gene-358.9,fbxl19,FBXL19,LOC106553841,magenta,0.801865567,0.342234866
scaffold-Z,107117684,107120758,maker-scaffold-Z-augustus-gene-357.12,LOC103279569,LOC103066252,LOC106538133,magenta,0.542309193,0.165488121
scaffold-Z,108248455,108249777,maker-scaffold-Z-augustus-gene-360.25,pip4p1,PIP4P1,PIP4P1,salmon1,0.7345728,0.541472783
scaffold-Z,108092152,108096255,augustus_masked-scaffold-Z-processed-gene-360.8,LOC100552474,LOC103052160,LOC106550443,magenta,0.850725667,0.656759821
scaffold-Z,108353420,108363557,maker-scaffold-Z-augustus-gene-361.12,klhl33,KLHL33,LOC106556677,magenta,0.853136645,0.661751926
scaffold-Z,109209772,109256235,maker-scaffold-Z-augustus-gene-364.8,adcy4,ADCY4,ADCY4,lavenderblush3,0.732056651,0.313403173
scaffold-Z,111997830,112003704,maker-scaffold-Z-augustus-gene-373.4,mettl3,METTL3,NA,magenta,0.778815828,0.295339819
scaffold-Z,113348062,113377492,augustus_masked-scaffold-Z-processed-gene-377.3,LOC100566783,ACAN,LOC106556566,magenta,0.911232835,0.521125639
scaffold-Z,113348062,113377492,augustus_masked-scaffold-Z-processed-gene-377.3,LOC100566783,ACAN,LOC106556566,magenta,0.937068316,0.65811606
scaffold-Z,113307847,113311366,maker-scaffold-Z-augustus-gene-377.11,NA,NA,NA,magenta,0.870798988,0.500624021
scaffold-Z,113696700,113704982,maker-scaffold-Z-augustus-gene-378.34,sema4b,LOC103053895,SEMA4A,magenta,0.699395114,0.613355785
scaffold-Z,113696700,113704982,maker-scaffold-Z-augustus-gene-378.34,sema4b,LOC103053895,SEMA4A,navajowhite,0.881492157,0.492043214
scaffold-Z,113392586,113399221,maker-scaffold-Z-augustus-gene-378.27,rhcg,RHCG,RHCG,magenta,0.858813529,0.698479084
scaffold-Z,113579498,113585912,maker-scaffold-Z-augustus-gene-378.31,rab11a,RAB25,RAB25,magenta,0.600138607,0.595872491
scaffold-Z,113378505,113387832,maker-scaffold-Z-augustus-gene-378.46,hapln3,LOC103055868,LOC106553348,magenta,0.972302074,0.656118366
scaffold-ma4,111689,116270,maker-scaffold-ma4-augustus-gene-0.10,paox,PAOX,PAOX,magenta,0.967271842,0.555137275
scaffold-ma4,489865,515517,maker-scaffold-ma4-augustus-gene-1.10,fgfr2,FGFR3,LOC106540885,magenta,0.784892251,0.47540987
scaffold-ma4,815950,832442,maker-scaffold-ma4-augustus-gene-2.3,ctbp1,CTBP1,LOC106545406,magenta,0.778679272,0.554918568
scaffold-ma4,1027972,1028907,augustus_masked-scaffold-ma4-processed-gene-3.6,kctd4,KCTD4,KCTD4,magenta4,0.846954756,0.641182838
scaffold-ma4,1371352,1413306,maker-scaffold-ma4-augustus-gene-4.3,enox1,LOC103062265,LOC106553497,magenta,0.764449671,0.542637228
scaffold-ma4,1722324,1727703,maker-scaffold-ma4-augustus-gene-5.22,rgcc,RGCC,RGCC,magenta,0.828668524,0.532236825
scaffold-ma4,4849326,4875327,augustus_masked-scaffold-ma4-processed-gene-16.2,tdrd3,TDRD3,TDRD3,magenta,0.731280362,0.146883174
scaffold-ma4,9807962,9817376,maker-scaffold-ma4-augustus-gene-32.2,bora,BORA,BORA,magenta,0.800510629,0.348378841
scaffold-ma4,25945125,26052642,maker-scaffold-ma4-augustus-gene-86.5,dock6,DOCK7,DOCK7,magenta,0.824835955,0.453753169
scaffold-ma4,27666611,27719425,augustus_masked-scaffold-ma4-processed-gene-92.1,tmem255b,LOC103054989,TMEM255A,magenta,0.489075926,0.18694582
scaffold-ma4,29426198,29440498,maker-scaffold-ma4-augustus-gene-98.5,c3h2orf40,LOC103048562,LOC106547104,magenta,0.855781307,0.40657098
scaffold-ma4,32266686,32270723,maker-scaffold-ma4-augustus-gene-107.10,rpl31,RPL31,RPL31,magenta,0.739080764,0.381012918
scaffold-ma4,33023743,33060194,augustus_masked-scaffold-ma4-processed-gene-110.7,eif5b,EIF5B,EIF5B,magenta,0.732802253,0.512011079
scaffold-ma4,35043663,35045753,maker-scaffold-ma4-augustus-gene-116.7,NA,NA,LOC106551782,magenta,0.814054503,0.330994642
scaffold-ma4,35556991,35571666,maker-scaffold-ma4-augustus-gene-118.0,gabrg3,LOC103066527,GABRG3,magenta,0.831479765,0.276647174
scaffold-ma4,35835146,35852062,maker-scaffold-ma4-augustus-gene-119.1,gabrg3,LOC103062981,GABRG3,magenta,0.972660448,0.634646103
scaffold-ma4,36219651,36268520,maker-scaffold-ma4-augustus-gene-120.3,oca2,NA,OCA2,magenta,0.893812614,0.477103283
scaffold-ma4,37313920,37345477,augustus_masked-scaffold-ma4-processed-gene-124.3,ppp2r3b,PPP2R3B,PPP2R3B,magenta,0.757345517,0.713772413
scaffold-ma4,38789181,38814023,maker-scaffold-ma4-augustus-gene-129.6,asmtl,LOC103048819,ASMTL,lavenderblush3,0.773285695,0.305494333
scaffold-ma4,42673613,42684231,augustus_masked-scaffold-ma4-processed-gene-142.0,LOC100555012,LOC103062114,LOC106555332,magenta,0.835794348,0.427470711
scaffold-ma4,43544326,43564412,maker-scaffold-ma4-augustus-gene-145.8,mid1,MID1,MID1,magenta,0.85957385,0.342770021
scaffold-ma4,46158418,46173319,maker-scaffold-ma4-augustus-gene-153.5,txlng,TXLNG,TXLNG,magenta,0.755604316,0.294280222
scaffold-ma4,47111937,47134370,maker-scaffold-ma4-augustus-gene-157.4,ppef1,PPEF1,LOC106550182,magenta,0.832369442,0.503331994
scaffold-ma4,49132098,49151316,maker-scaffold-ma4-augustus-gene-163.13,zfx,ZFX,ZFX,magenta,0.465517853,0.586342835
scaffold-ma4,48978515,49000477,maker-scaffold-ma4-augustus-gene-163.14,acot9,ACOT9,ACOT9,magenta,0.60209455,0.491096592
scaffold-ma4,58085054,58106346,maker-scaffold-ma4-augustus-gene-193.5,hsf2bp,HSF2BP,LOC106552690,lavenderblush3,0.775534894,0.417013842
scaffold-ma4,58061608,58081095,maker-scaffold-ma4-augustus-gene-193.8,rrp1b,RRP1B,RRP1B,green2,0.88510558,0.554836049
scaffold-ma4,58564825,58620486,maker-scaffold-ma4-augustus-gene-195.16,pde9a,PDE9A,PDE9A,thistle4,0.796274506,0.559880273
scaffold-ma4,60884201,60943464,maker-scaffold-ma4-augustus-gene-203.9,LOC100562480,TTC3,TTC3,magenta,0.728083196,0.304689274
scaffold-ma4,63821417,63850540,maker-scaffold-ma4-augustus-gene-212.10,ltn1,LTN1,LOC106554340,magenta,0.708793252,0.211299731
scaffold-ma4,73640029,73666898,maker-scaffold-ma4-augustus-gene-245.13,cd247,CD247,CD247,magenta,0.748130995,0.729003429
scaffold-ma4,73677099,73692818,maker-scaffold-ma4-augustus-gene-245.14,creg1,CREG1,CREG1,magenta,0.81475083,0.764048105
scaffold-ma4,76079220,76092811,maker-scaffold-ma4-augustus-gene-253.14,tagln3,TAGLN3,TAGLN3,magenta,0.8383782,0.747295947
scaffold-ma4,81115914,81129431,maker-scaffold-ma4-augustus-gene-270.17,atg3,ATG3,ATG3,lavenderblush3,0.75861383,0.723894038
scaffold-ma4,81213488,81232649,augustus_masked-scaffold-ma4-processed-gene-270.7,cd200r1,CD200R1,LOC106556561,thistle4,0.805693316,0.795473265
scaffold-ma4,81505471,81514990,maker-scaffold-ma4-augustus-gene-271.8,LOC100559254,LOC103065830,LOC106545122,thistle4,0.765470647,0.787315567
scaffold-ma4,81423230,81482325,maker-scaffold-ma4-augustus-gene-271.11,cfap44,CFAP44,CFAP44,magenta,0.758297091,0.563729484
scaffold-ma4,85397604,85429343,maker-scaffold-ma4-augustus-gene-284.11,arhgap31,ARHGAP31,ARHGAP31,navajowhite,0.909239861,0.591560979
scaffold-ma4,85705241,85721512,maker-scaffold-ma4-augustus-gene-285.6,LOC100557158,LOC103050267,LOC106549006,green2,0.913046793,0.483910636
scaffold-ma4,89266817,89275926,augustus_masked-scaffold-ma4-processed-gene-297.1,eef1a1,MTIF3,MTIF3,magenta,0.890331918,0.475010034
scaffold-ma4,89370130,89385409,maker-scaffold-ma4-augustus-gene-298.6,usp12,LOC103060549,USP12,magenta,0.472030326,0.583864622
scaffold-ma4,90140245,90142158,augustus_masked-scaffold-ma4-processed-gene-300.3,amer2,AMER2,AMER2,salmon1,0.882204862,0.506055532
scaffold-ma4,90459455,90491823,maker-scaffold-ma4-augustus-gene-301.6,tnfrsf19,TNFRSF19,TNFRSF19,magenta,0.946895905,0.575363095
scaffold-ma4,91095719,91133113,maker-scaffold-ma4-augustus-gene-303.4,zdhhc20,ZDHHC20,ZDHHC20,lavenderblush3,0.814094918,0.632702235
scaffold-ma4,91352224,91356905,maker-scaffold-ma4-augustus-gene-304.10,il17d,IL17D,IL17D,magenta,0.888820608,0.673012511
scaffold-ma4,91352224,91356905,maker-scaffold-ma4-augustus-gene-304.10,il17d,IL17D,IL17D,magenta,0.789434039,0.234589125
scaffold-ma4,92841176,92881188,augustus_masked-scaffold-ma4-processed-gene-309.4,ddx10,DDX10,DDX10,magenta,0.607090747,0.390170004
scaffold-ma4,93968208,93981556,maker-scaffold-ma4-augustus-gene-313.5,aasdhppt,LOC103056778,NA,magenta,0.479712644,0.25924716
scaffold-ma4,93968208,93981556,maker-scaffold-ma4-augustus-gene-313.5,aasdhppt,LOC103056778,NA,magenta4,0.728578643,0.3868875
scaffold-ma4,97736618,97741021,maker-scaffold-ma4-augustus-gene-325.27,cep295,LOC103049591,LOC106541436,thistle4,0.732098264,0.493516689
scaffold-ma4,98182995,98187741,augustus_masked-scaffold-ma4-processed-gene-327.3,fat3,FAT3,LOC106541423,magenta,0.505512757,0.461430216
scaffold-ma4,99148564,99157354,augustus_masked-scaffold-ma4-processed-gene-330.4,LOC100557206,PSME1,PSME3,magenta,0.889712366,0.582816429
scaffold-ma4,100761791,100768815,maker-scaffold-ma4-augustus-gene-335.13,skiv2l,SKIV2L,SKIV2L,magenta,0.271707876,0.054899415
scaffold-ma4,100839782,100845613,augustus_masked-scaffold-ma4-processed-gene-336.3,hikeshi,HIKESHI,HIKESHI,magenta,0.764988174,0.612128424
scaffold-ma4,101996670,102021203,augustus_masked-scaffold-ma4-processed-gene-340.1,pcf11,PCF11,PCF11,magenta,0.965568528,0.631103446
scaffold-ma4,103233646,103234872,augustus_masked-scaffold-ma4-processed-gene-343.5,LOC100566438,NA,NA,magenta4,0.954127962,0.525181628
scaffold-mi9,1156427,1176323,maker-scaffold-mi9-augustus-gene-3.13,lrrc74b,LRRC74B,LRRC74B,magenta,0.861868365,0.638876676
scaffold-mi9,1238635,1244944,maker-scaffold-mi9-augustus-gene-4.9,sirt4,SIRT4,SIRT4,magenta,0.628325837,0.57192663
scaffold-mi9,1455122,1459793,augustus_masked-scaffold-mi9-processed-gene-4.4,LOC100556911,TMEM132C,LOC106551211,navajowhite,0.905212218,0.444158261
scaffold-mi9,1186792,1212877,augustus_masked-scaffold-mi9-processed-gene-4.1,aifm3,AIFM3,AIFM3,magenta,0.539769598,0.22532883
scaffold-mi9,1549769,1571373,maker-scaffold-mi9-augustus-gene-5.8,LOC100556911,TMEM132B,LOC106551211,magenta,0.79800959,0.574566197
scaffold-mi9,2356660,2360671,maker-scaffold-mi9-augustus-gene-7.11,ran,RAN,RAN,magenta,0.848340089,0.493597419
scaffold-mi9,2953385,2964406,augustus_masked-scaffold-mi9-processed-gene-9.6,ep400,EP400,EP400,magenta4,0.722573703,0.457788208
scaffold-mi9,2799874,2812096,maker-scaffold-mi9-augustus-gene-9.13,LOC100553522,MMP17,MMP17,magenta,0.931196043,0.524210029
scaffold-mi9,3635105,3680577,maker-scaffold-mi9-augustus-gene-12.9,fbrsl1,FBRSL1,LOC106539154,magenta,0.902422011,0.457393559
scaffold-mi9,3860838,3864413,augustus_masked-scaffold-mi9-processed-gene-12.5,NA,TANGO2,TANGO2,salmon1,0.820064167,0.408573396
scaffold-mi9,3965149,3971536,maker-scaffold-mi9-augustus-gene-13.13,pgam5,PGAM5,PGAM5,magenta,0.90185672,0.536531081
scaffold-mi9,3965149,3971536,maker-scaffold-mi9-augustus-gene-13.13,pgam5,PGAM5,PGAM5,magenta4,0.815211489,0.526859801
scaffold-mi9,4444229,4453463,augustus_masked-scaffold-mi9-processed-gene-14.14,ufd1,UFD1,NA,magenta,0.586879258,0.012050224
scaffold-mi9,4444229,4453463,augustus_masked-scaffold-mi9-processed-gene-14.14,ufd1,UFD1,NA,magenta,0.794832598,0.492091405
scaffold-mi9,4194735,4203779,maker-scaffold-mi9-augustus-gene-14.24,ydjc,YDJC,YDJC,magenta,0.923955524,0.496297257
scaffold-mi9,4239102,4257920,augustus_masked-scaffold-mi9-processed-gene-14.11,pi4ka,PI4KA,LOC106539420,magenta,0.952738636,0.544689966
scaffold-mi9,4239102,4257920,augustus_masked-scaffold-mi9-processed-gene-14.11,pi4ka,PI4KA,LOC106539420,magenta,0.84679842,0.490855634
scaffold-mi9,4772368,4772440,trnascan-scaffold-mi9-noncoding-Pseudo_AGA-gene-16.0,NA,NA,NA,thistle4,0.796274506,0.559880273
scaffold-mi9,5145300,5147635,maker-scaffold-mi9-augustus-gene-17.16,NA,NA,NA,magenta,0.57072362,0.101332878
